producerId,producerName
3384,湖北纽兰一清颗粒
3385,福建中合医药依托红霉素片
3386,康美药业甲硝唑片
3387,黑龙江天龙药业富马酸酮替芬
3388,白云山医药红霉素肠溶片
3389,嘉林药业丙硫氧嘧啶片
3390,康惠制药血尿胶囊
3391,江西山高倍他胡萝卜素咀嚼片
3392,择泰
3393,安徽环球曲克芦丁氯化钠注射
3394,天津亚宝药业复合维生素B片
3395,江西济民可信接骨续筋片
3396,雪缘坤灵丸
3397,蔡氏五宝体外培育牛黄
3398,江西天施康中药肿节风注射液
3399,第一生物复方牛胎肝提取物片
3400,白云山明兴鸦胆子油口服乳液
3401,西藏神猴药业二十味肉豆蔻丸
3402,华青硫软膏
3403,茂祥制药注射用环磷酰胺
3404,施普善
3405,舒思
3406,白云山医药羧甲司坦片
3407,安徽艾珂尔硫酸卡那霉素滴眼
3408,广东彼迪别嘌醇片
3409,江苏新海康乳酸菌素颗粒
3410,北京同仁堂明目蒺藜丸
3411,北京同仁堂鼻通丸
3412,国大盐酸丙卡特罗片
3413,长春普华感冒灵颗粒
3414,贵州同济堂盐酸左旋咪唑宝塔
3415,哈尔滨泰华氨甲环酸片
3416,陕西京西硫酸庆大霉素注射液
3417,珠海同益橘红痰咳颗粒
3418,湖北潜江托吡卡胺滴眼液
3419,兰药药业维生素B2注射液
3420,新红康
3421,丽珠集团替硝唑片
3422,成都天台山注射用帕米膦酸二
3423,安福定
3424,万通金牛拨云散眼药
3425,天大益安回生口服液
3426,敬宇
3427,中联氯化钾缓释片
3428,石药欧意磷酸氯喹片
3429,迪诺制药替硝唑片
3430,重庆迪康长江复方四环素泼尼
3431,河南润弘本草舒肝丸
3432,汉堡爱活痔根断片
3433,康惠制药消银颗粒
3434,广东惠州中药复方鱼腥草片
3435,真匠抗栓胶囊
3436,郝其军复方皂矾丸
3437,容生制药硫酸镁注射液
3438,维尔康生化制药注射用胰激肽
3439,浙江华润三九众益制药汉防己
3440,明水药业人工牛黄甲硝唑胶囊
3441,海普氟尿嘧啶注射液
3442,江苏鹏鹞盐酸金刚烷胺片
3443,七O七天然制药柏子养心丸
3444,广东星昊环磷腺苷葡胺注射液
3445,江西德成硼酸软膏
3446,舒贝灵妇炎康分散片
3447,哈尔滨三联药业紫杉醇注射液
3448,克林澳
3449,安徽新陇海丙酸氯倍他索乳膏
3450,修正复方万年青胶囊
3451,华太药业西咪替丁片
3452,河北百善药业肾石通颗粒
3453,四川制药制剂阿莫西林胶囊
3454,媛葆宁聚甲酚磺醛栓
3455,999骨友灵搽剂
3456,华仁太医药业水杨酸苯酚贴膏
3457,华兰生物狂犬病人免疫球蛋白
3458,朝晖药业呋塞米片
3459,石药桂利嗪片
3460,四川制药制剂阿莫西林分散片
3461,华北制药阿莫西林克拉维酸钾
3462,湖南方盛妇科十味胶囊
3463,黑龙江济仁药业血尿胶囊
3464,吉林力胜肠泰合剂
3465,山西太原硝苯地平片
3466,梁河民族制药清肺抑火片
3467,美通制药酒石酸美托洛尔片
3468,神威药业阿司匹林肠溶片
3469,浙江华圣爱诺苯妥英钠片
3470,上海中华风油精
3471,太极绵阳制药防风通圣丸
3472,广东逸舒羧甲司坦片
3473,赤峰蒙欣氨茶碱片
3474,方盛制药产妇安胶囊
3475,云龙制药黄藤素软胶囊
3476,吉林济邦麝香接骨胶囊
3477,鲁南贝特酒石酸溴莫尼定滴眼
3478,济民制药替硝唑氯化钠注射液
3479,同济堂仙灵骨葆片
3480,江苏瑞年前进盐酸维拉帕米片
3481,欧立制药醋酸甲萘氢醌片
3482,河南辅仁堂替硝唑阴道泡腾片
3483,江西天施康中药抗宫炎片
3484,皇象铁力蓝天羧甲司坦片
3485,福州海王福药苦参碱氯化钠注
3486,奇康西帕依麦孜彼子口服液
3487,哈药三精英美参皇软膏
3488,湖南方盛止血宁胶囊
3489,广东三才石岐磷酸氯喹片
3490,漳州生化制药跳骨片
3491,高邦制药咪康唑氯倍他索乳膏
3492,苏泊尔南洋药业克痢痧胶囊
3493,雷允上药业鸦胆子油乳注射液
3494,牡丹江宇德肌醇烟酸酯片
3495,太原药业注射用硫酸链霉素
3496,泉州中侨安胎丸
3497,辉南辉发麝香接骨胶囊
3498,上海皇象铁力蓝天盐酸环丙沙
3499,飞云麝香祛痛搽剂
3500,信谊天平硝苯地平片
3501,古田药业土霉素片
3502,台城制药对乙酰氨基酚片
3503,惠州大亚黄柏胶囊
3504,吉林长白山氢化可的松片
3505,端信堂心脑欣片
3506,甲硝唑芬布芬胶囊
3507,海南锦瑞注射用异环磷酰胺
3508,山西仟源注射用环磷酰胺
3509,杭州民生药业盐酸消旋山莨菪
3510,润弘制药氯霉素注射液
3511,三恩药业羚羊感冒片
3512,辅仁曲克芦丁氯化钠注射液
3513,药都制药养阴清肺丸
3514,万年青牌益心丸
3515,吴中医药氢溴酸加兰他敏注射
3516,山西太原注射用硫酸链霉素
3517,沈阳东陵哈西奈德溶液
3518,达芬霖
3519,芜湖张恒春三七片
3520,黄栀花五海瘿瘤丸
3521,迪瑞制药硫酸卡那霉素滴眼液
3522,欧意红霉素肠溶片
3523,仁和堂硫酸沙丁胺醇片
3524,昆明赛诺制药宁心宝胶囊
3525,尚岩
3526,涟水制药地塞米松磷酸钠注射
3527,湖南中和三维鱼肝油乳
3528,浙江万晟阿替洛尔片
3529,湖北东信三维制霉素栓
3530,哈药二厂五加参颗粒
3531,长春天诚药业苦参碱氯化钠注
3532,重庆西南制药二厂磷酸氯喹片
3533,葵花药业得菲尔公司盐酸阿普
3534,陕西去病除脂生发片
3535,友来特
3536,特格尔氟康唑胶囊
3537,一品红注射用盐酸甲氯芬酯
3538,海王福药氢化可的松注射液
3539,江西赣南氨甲环酸片
3540,罗浮山国药盐酸左氧氟沙星片
3541,南美制药维生素A软胶囊
3542,利福喷丁胶囊
3543,通园制药羧甲淀粉钠溶液
3544,大峻药业镇痫片
3545,北京协和注射用盐酸吉西他滨
3546,凯威制药维生素D2注射液
3547,白云山医羧甲司坦片
3548,益佰制药硫酸锌口服溶液
3549,山西仁源堂除脂生发片
3550,辽宁诺维诺注射用醋酸奥曲肽
3551,双鹭药业注射用胸腺五肽
3552,广东恒健利福平胶囊
3553,维福佳马来酸氯苯那敏片
3554,蒙药乌兰三味汤散
3555,天衡药业羧甲司坦片
3556,玉林制药乌军治胆胶囊
3557,邦民制药复方愈创木酚磺酸钾
3558,北京中新制药螺内酯片
3559,石家庄协和药业阿司匹林肠溶
3560,汕头明治医药地喹氯铵含片
3561,和力达注射用硫酸链霉素
3562,江苏中兴盐酸阿普林定片
3563,福瑞达制药盐酸硫必利片
3564,天方药业盐酸托莫西汀胶囊
3565,北京万生药业氯沙坦钾氢氯噻
3566,惠丰药业前列安通胶囊
3567,重庆康刻尔格列齐特胶囊
3568,现代制药对乙酰氨基酚栓
3569,久邦头孢地尼分散片
3570,广州东康氯霉素滴眼液
3571,珠海生化注射用复方甘草酸单
3572,瑞科沙
3573,花城制药祛痰止咳颗粒
3574,河南科伦三磷酸腺苷二钠注射
3575,吉春制药肤痒颗粒
3576,仁丰药业人工牛黄甲硝唑胶囊
3577,中科院医学研究所胸腺肽注射
3578,安贝特小儿硫酸亚铁糖浆
3579,广州康和螺内酯片
3580,通化金恺威骨刺消痛胶囊
3581,怀化正好洁阴止痒洗液
3582,云南昊邦黄藤素片
3583,山东睿鹰先锋注射用达卡巴嗪
3584,路维彤
3585,江西仁丰跌打损伤丸
3586,金钟制药甲紫溶液
3587,白云山中一乌蛇止痒丸
3588,烟台巨先酒石酸美托洛尔片
3589,康恩贝盐酸倍他司汀口服液
3590,陕西汉唐制药血尿胶囊
3591,长春金赛注射用重组人促卵泡
3592,辉南三和制药复方胆通胶囊
3593,硫酸卡那霉素滴眼液
3594,灵康制药注射用果糖二磷酸钠
3595,百为哈氯雷他定糖浆
3596,中山三才地塞米松磷酸钠注射
3597,长城牌海马补肾丸
3598,一格制药转移因子注射液
3599,宝诺达胞磷胆碱钠片
3600,天津力生制药盐酸异丙嗪片
3601,老拨云堂宁心宝胶囊
3602,联环药业辛伐他汀片
3603,成都第一苦参碱栓
3604,吉特药业人工牛黄甲硝唑胶囊
3605,南国药业马来酸氯苯那敏片
3606,新乡华青曲咪新乳膏
3607,中新达仁堂补中益气丸
3608,午时药业肾炎四味胶囊
3609,吉林辉南长龙生化注射用甲氨
3610,巴畅非那雄胺片
3611,石家庄四药复方氯化钠注射液
3612,三九集团甘露聚糖肽口服溶液
3613,绿叶茵栀黄软胶囊
3614,世康特硫软膏
3615,海南通用康力氨甲环酸注射液
3616,广东罗浮山国药呋塞米注射液
3617,湖南时代阳光夏桑菊颗粒
3618,太极芪鹿补血颗粒
3619,中药利胆片
3620,贵州益佰疏肝益阳胶囊
3621,阿茉立
3622,湘北威尔曼注射用硫普罗宁
3623,浙江安贝特小儿硫酸亚铁糖浆
3624,吉春制药参皇软膏
3625,济仁抗痨颗粒
3626,碑林和血明目片
3627,泰特
3628,江西华太消炎退热颗粒
3629,惠美健曲咪新乳膏
3630,亨瑞达制药维生素B12片
3631,通化颐生通窍鼻炎片
3632,华润紫竹米非司酮片
3633,颈复康药业腰痛宁胶囊
3634,成都倍特阿米卡星洗剂
3635,迈可抒
3636,格瑞药业氯霉素滴眼液
3637,郑州卓峰盐酸洛美沙星滴耳液
3638,西藏神水藏药秘诀清凉散
3639,福建古田地塞米松磷酸钠注射
3640,安今益
3641,台山化学制药氯霉素片
3642,广州白云山天心注射用头孢唑
3643,天方尼可地尔片
3644,哈西奈德溶液
3645,福森药业盐酸氟桂利嗪胶囊
3646,辅仁药业阿奇霉素片
3647,唐海制药醋酸地塞米松片
3648,江西赣南喷托维林氯化铵糖浆
3649,太极生力雄丸
3650,白云山跌打万花油
3651,宝珠制药复方芦丁片
3652,江苏正大天晴福多司坦片
3653,上海禾丰盐酸维拉帕米注射液
3654,上海东海三维鱼肝油乳
3655,北京太洋盐酸二甲双胍缓释片
3656,河南凤凰阿苯达唑片
3657,好医生攀西康复新液
3658,赣南制药依托红霉素片
3659,石药控股集团河北唐威药业养
3660,山西云鹏肌苷片
3661,江苏远恒红霉素软膏
3662,俞氏酒石酸美托洛尔缓释片
3663,北京万辉双鹤硫酸锌片
3664,湖北绿金子三合钙咀嚼片
3665,东信药业金银花露
3666,万邦德贞芪扶正颗粒
3667,吉尔吉药业排毒清脂片
3668,亚宝舒替加氟注射液
3669,宜昌人福头孢呋辛酯胶囊
3670,智同生物注射用泮托拉唑钠
3671,灵佑药业三磷酸腺苷二钠片
3672,南京恒生盐酸艾司洛尔注射液
3673,陕西渭南华仁盐酸妥洛特罗片
3674,安内强
3675,白云山制药总厂复方磺胺甲噁
3676,志远嘉宝金刚藤口服液
3677,陕西东泰制药活力源片
3678,河北智同生物注射用盐酸溴己
3679,吉安三力制药消炎镇痛膏
3680,酒泉大得利注射用胰激肽原酶
3681,贵州神奇小儿咽扁颗粒
3682,仁民药业复方蛋氨酸胆碱片
3683,沈阳兴齐眼药氟康唑滴眼液
3684,天津金耀硫酸阿托品注射液
3685,海口市制药阿莫西林颗粒
3686,瑞阳制药氨甲环酸注射液
3687,盛通药业肾石通颗粒
3688,华润双鹤鱼肝油酸钠注射液
3689,力生叶酸片
3690,丹东医创药业氨甲环酸注射液
3691,华仁堂药业氟轻松维B6乳膏
3692,吉林恒金清脑降压胶囊
3693,广东恒健风油精
3694,宜昌人福盐酸洛美沙星胶囊
3695,宜利治
3696,吉林吉尔吉颈康胶囊
3697,博莱优福定尿嘧啶替加氟片
3698,山西云鹏护肝片
3699,怡美宁
3700,重庆东方药业利胆片
3701,甘肃大得利胰岛素注射液
3702,陕西健民参茯胶囊
3703,浙江迪耳林可霉素利多卡因凝
3704,九芝堂归脾丸
3705,倍他乐克
3706,百灵鸟通便灵胶囊
3707,广东华南丙硫氧嘧啶片
3708,万高药业羟苯磺酸钙分散片
3709,希尔安药业康尔心胶囊
3710,茂祥制药注射用头孢噻肟钠
3711,烟台荣昌制药肛泰软膏
3712,远大医药黄石飞云制药夏枯草
3713,艾斯能
3714,辽宁盛生硬脂酸红霉素片
3715,康诺药业三磷酸腺苷二钠注射
3716,白云山脑络通胶囊
3717,恒健乳酸依沙吖啶溶液
3718,贺尔舒
3719,北京同仁堂百咳静糖浆
3720,国瑞莪术油注射液
3721,太极绵阳制药杞菊地黄丸
3722,陈李济喉疾灵胶囊
3723,固邦
3724,国药盐酸替利定口服溶液
3725,唐山利康哈西奈德溶液
3726,哈药六厂乳酸菌素片
3727,湖北中佳牛磺酸滴眼液
3728,浙江泰利森喉舒宁胶囊
3729,湖南科伦制药酚磺乙胺注射液
3730,武汉生物制品冻干人用狂犬病
3731,新丰注射用头孢唑肟钠
3732,山西振东泰盛注射用硫酸长春
3733,东信医药小儿四维葡钙颗粒
3734,北京诚济谷维素片
3735,武汉中联盐酸金刚烷胺片
3736,哈药总厂头孢氨苄甲氧苄啶胶
3737,信谊肾上腺色腙片
3738,修正药业消炎片
3739,广州白云山光华复合维生素B
3740,云中制药骨刺宁胶囊
3741,台城制药土霉素片
3742,石家庄以岭复方苦木消炎片
3743,康斯平
3744,天泰止痛化癥胶囊
3745,上海金鹿过氧化氢溶液
3746,天津太平洋藻酸双酯钠片
3747,天津天骄哈西奈德溶液
3748,大连药业托西酸舒他西林胶囊
3749,浙江尖峰苦参碱氯化钠注射液
3750,绿金子药业复合维生素B片
3751,江西德成曲咪新乳膏
3752,药友制药高三尖杉酯碱注射液
3753,金陵南京金陵盐酸阿普林定片
3754,山东孔圣堂杞菊地黄丸
3755,山东齐都高三尖杉酯碱氯化钠
3756,唯康药业曲咪新乳膏
3757,吉林海外熊胆丸
3758,兰州生物抗狂犬病血清
3759,瑞贝欣利胆片
3760,北京华润高科地高辛酏剂
3761,湖北葛店人福注射用盐酸尼莫
3762,太极集团玄麦甘桔颗粒
3763,星昊药业注射用胸腺肽
3764,金羚药业强肝糖浆
3765,开封制药盐酸维拉帕米片
3766,隆中药业复方石韦颗粒
3767,药都樟树鼻炎宁颗粒
3768,大连美罗注射用头孢噻肟钠
3769,济安堂肝浸膏片
3770,东信药业冻疮消酊
3771,康宁克通-A
3772,摩美得气血和喘嗽宁片
3773,仁和堂五氟利多片
3774,武汉中联硬脂酸红霉素片
3775,成博士参花消渴茶
3776,麦特美
3777,江西仁丰全鹿丸
3778,中佳药业氢化可的松注射液
3779,泰华堂地塞米松磷酸钠滴眼液
3780,白敬宇制药醋酸甲萘氢醌片
3781,迪赛诺制药盐酸拉贝洛尔片
3782,重庆华森西洛他唑片
3783,石家康力药业阿司匹林肠溶片
3784,升丐素注射用鲑鱼降钙素
3785,华南药业吡拉西坦片
3786,乐家老铺参梅养胃颗粒
3787,遂成药业氯化钾注射液
3788,广东岭南注射用达卡巴嗪
3789,海之元
3790,双海硫酸亚铁片
3791,南京新百胰岛素注射液
3792,吕梁中药痔速宁片
3793,天天明马来酸噻吗洛尔滴眼液
3794,顾华泰珍香胶囊
3795,松鹿制药血府逐瘀丸
3796,手心制药托西酸舒他西林胶囊
3797,利民制药盐酸艾司洛尔注射液
3798,北京曙光药业麦迪霉素片
3799,天津飞鹰玉川药业维生素B2
3800,湖北东信藿香正气水
3801,欧化药业盐酸洛美沙星片
3802,赛升药业眼氨肽注射液
3803,河北恒利秘治胶囊
3804,江苏瑞年前进依托红霉素片
3805,长春高新制药复方金银花颗粒
3806,博士伦福瑞达色甘酸钠滴眼液
3807,太极集团复方熊胆薄荷含片
3808,汉森制药消癌平胶囊
3809,美天福
3810,伽玛
3811,通化新东日富马酸亚铁胶囊
3812,普正制药清热散结胶囊
3813,氢氯噻嗪片
3814,卓峰双氯芬酸钠滴眼液
3815,湖南千金湘江盐酸地芬尼多片
3816,培宁
3817,亚宝双嘧达莫片
3818,中央药业阿替洛尔片
3819,西安万隆制药奥硝唑胶囊
3820,王清任制药哈西奈德溶液
3821,诚信制药盐酸妥洛特罗片
3822,达仁堂通宣理肺丸
3823,陕西中医学院八正合剂
3824,上海上药中西制药磷酸伯氨喹
3825,力思特环磷腺苷葡胺注射液
3826,上海雷允上安胎丸
3827,欧力康阿昔洛韦分散片
3828,博康沙制药小儿复方磺胺甲噁
3829,双鹭药业胸腺五肽注射液
3830,赛升薄芝糖肽注射液
3831,富丁乐硫辛酸胶囊
3832,广西万寿堂梅苏颗粒
3833,小眉
3834,江西制药盐酸胺碘酮片
3835,恒丹头孢地尼胶囊
3836,海南林恒氟康唑胶囊
3837,康尔佳五味安神颗粒
3838,卢美根
3839,浙南薄芝片
3840,云阳盐酸普罗帕酮片
3841,武汉人福注射用硝普钠
3842,迈迪复方金银花颗粒
3843,白云山制药总厂枸橼酸铋钾颗
3844,陕西天洋补中益气丸
3845,同仁堂知柏地黄丸
3846,卓攀林十味龙胆花颗粒
3847,中洲叶酸片
3848,屏山制药乳宁片
3849,北京同仁堂散结灵胶囊
3850,北京长城利肝隆颗粒
3851,西南药业氢化可的松注射液
3852,金恒制药复方碳酸氢钠片
3853,湖南德康妇科止带胶囊
3854,亨瑞达制药马来酸氯苯那敏片
3855,山东华鲁甘油果糖氯化钠注射
3856,陕西康惠宫颈癌片
3857,山西振东安特利胆排石片
3858,山西仟源注射用甲硝唑磷酸二
3859,山东方明酚磺乙胺注射液
3860,广东台城制药去痛片
3861,健朗药业奥拉西坦胶囊
3862,湖南九典制药痔速宁胶囊
3863,云南白药新生化颗粒
3864,湖北康源麝香壮骨膏
3865,人福医药氟轻松维B6乳膏
3866,浙江震元碳酸氢钠注射液
3867,东海制药维生素AE胶丸
3868,湖北诺得胜毛冬青片
3869,金茂
3870,山东鲁抗硫酸锌片
3871,天天明制药氯霉素滴眼液
3872,松栢牙痛停滴丸
3873,河南同源丙酸倍氯米松乳膏
3874,亚宝药业氟尿嘧啶注射液
3875,九旭药业盐酸布比卡因注射液
3876,圣都药业维B1乳酸钙片
3877,白云山医药别嘌醇片
3878,整肠生
3879,宏业药业注射用头孢呋辛钠
3880,白敬宇硫糖铝咀嚼片
3881,中兴汉方三七片
3882,本溪仙草堂小金丸
3883,猛三肾丸
3884,白云山羧甲司坦口服溶液
3885,利君制药琥乙红霉素片
3886,珠海生化酒石酸美托洛尔片
3887,成都平原药业利巴韦林注射液
3888,星安忆
3889,羚锐卫生水杨酸苯酚贴膏
3890,东海制药维生素E软胶囊
3891,珠海安生林旦乳膏
3892,亚洲制药尿石通丸
3893,海悦药业胸腺肽注射液
3894,永光制药托吡卡胺滴眼液
3895,容生制药维生素B2注射液
3896,太洋药业卡马西平片
3897,河南润弘硫酸阿托品注射液
3898,大连水产药业维生素E软胶囊
3899,安邦制药豆腐果苷片
3900,江西永昇生化硫酸锌片
3901,奥邦甘露聚糖肽片
3902,黑龙江天龙五妙水仙膏
3903,大连华立金港三磷酸腺苷二钠
3904,威康制药丁酸氯倍他松乳膏
3905,仁合堂甲硝唑芬布芬胶囊
3906,浙江一新小儿喜食糖浆
3907,美国基立福公司人血白蛋白
3908,叶开泰小儿麻甘颗粒
3909,甘毓复方甘草酸苷片
3910,潜江制药托吡卡胺滴眼液
3911,中联药业生尔发糖浆
3912,敬修堂毛冬青胶囊
3913,合肥立方坤宁颗粒
3914,华澳药业十滴水
3915,国医堂制药皮肤病血毒丸
3916,天津同仁堂麝香壮骨膏
3917,妍婷醋酸氯己定栓
3918,海南制药厂西咪替丁片
3919,海南通用康力注射用盐酸尼莫
3920,同仁堂跌打丸
3921,步长制药胆石利通片
3922,太极绵阳制药归脾丸
3923,白云山何济公氧化锌软膏
3924,包头中药参桂理中丸
3925,长春银诺克琥乙红霉素颗粒
3926,瑞尔医药阿昔洛韦片
3927,山西黄河独一味软胶囊
3928,以岭大败毒胶囊
3929,欣吉尔
3930,晨牌药业云芝胞内糖肽胶囊
3931,太河注射用盐酸平阳霉素
3932,抗之霸氧氟沙星片
3933,圆星得欣
3934,天津金世氯唑沙宗片
3935,京万红橡皮生肌膏
3936,洛阳宁竹鼻炎灵片
3937,华鲁甲硝唑葡萄糖注射液
3938,鹏鹞药业西咪替丁片
3939,迪康长江制药地塞米松磷酸钠
3940,江苏晨牌喉舒宁胶囊
3941,太原大宁堂茴香橘核丸
3942,大红鹰药业尼莫地平片
3943,全星制药注射用布美他尼
3944,济民可信药业杞菊地黄口服液
3945,上海中西肌苷片
3946,吉林显锋科技青霉素V钾片
3947,妈咪爱
3948,黑龙江百泰乳酸菌素片
3949,利民制药厄贝沙坦分散片
3950,西比灵
3951,信谊地高辛片
3952,健瑙素盐酸甲氯芬酯胶囊
3953,津华晖星曲克芦丁片
3954,特安呐丹参益心胶囊
3955,常州制药布洛芬片
3956,珍怡
3957,亚宝葡萄糖酸钙口服溶液
3958,参鸽娃娃宁泡腾片
3959,福建三爱地塞米松磷酸钠注射
3960,江苏亚邦爱普森呋塞米片
3961,东北制药呋塞米片
3962,上海衡山富马酸酮替芬胶囊
3963,龙津药业注射用生长抑素
3964,江苏祥瑞盐酸二甲双胍缓释片
3965,南京瑞尔赖氨葡锌颗粒
3966,康裕藿香正气丸
3967,萨兰欣
3968,德州博诚阿苯达唑片
3969,北京京丰制药集团阿奇霉素分
3970,佛山手心制药溴丙胺太林片
3971,吉林国药少腹逐瘀丸
3972,四川通园藿香正气水
3973,江苏振国药业苦参碱氯化钠注
3974,山东齐都葡萄糖氯化钠注射液
3975,中化联合制药注射用氟尿嘧啶
3976,金世制药维生素B1片
3977,吉林康福护肝片
3978,利民制药吡拉西坦注射液
3979,悦康凯欣
3980,广西灵峰药业强肝糖浆
3981,上海现代哈森氯霉素注射液
3982,浙江诚意氟尿嘧啶注射液
3983,天龙制药曲咪新乳膏
3984,双鹤药业维生素E、C颗粒
3985,保妥适
3986,难老泉盐酸吗啉胍片
3987,常州千红注射用门冬酰胺酶
3988,陕西雪龙海姆普德盐酸妥洛特
3989,仁和堂药业吡拉西坦片
3990,成都天台山制药细胞色素C注
3991,氯霉素片
3992,爱普森药业丙谷胺片
3993,欣苗琥乙红霉素颗粒
3994,息斯敏氯雷他定片
3995,黑龙江济仁药业通脉颗粒
3996,上海悦胜芜湖根痛平胶囊
3997,辽源誉隆亚东盐酸金刚烷胺糖
3998,白云山光华溴丙胺太林片
3999,九洋药业盐酸洛美沙星片
4000,信谊盐酸阿米替林片
4001,修正药业喘嗽宁片
4002,博仕制药石淋通颗粒
4003,迪耳药业多维铁口服溶液
4004,大唐药业茴香橘核丸
4005,浙江亚东制药孕康口服液
4006,唯地息
4007,雷允上六神丸
4008,山西仟源曲匹布通片
4009,山东凤凰注射用培美曲塞二钠
4010,南少林药业甲硫氨酸维B1注
4011,莹润氨碘肽滴眼液
4012,力克雷
4013,万邦德制药氯霉素滴眼液
4014,家诚药业附桂骨痛胶囊
4015,上海第一生化中性胰岛素注射
4016,功达制药氧化锌软膏
4017,赛升药业注射用绒促性素
4018,星鲨制药维生素A软胶囊
4019,广州一品红注射用维生素B6
4020,地奥磷酸氯喹片
4021,江苏精华制药磷酸氯喹片
4022,福邦药业维A酸乳膏
4023,迪诺制药阿昔洛韦片
4024,老方红金消结胶囊
4025,山东方明琥乙红霉素片
4026,山东方明盐酸硫必利注射液
4027,丹东宏业制药氨肽素片
4028,长建宁
4029,无锡阿斯利康制药单硝酸异山
4030,精一转移因子口服溶液
4031,莎普爱思强身抑亢丸
4032,索马杜林
4033,江西地威婴儿健脾口服液
4034,敬修堂牙痛一粒丸
4035,华西制药乳核内消液
4036,洮南药业肌氨肽苷注射液
4037,亚太药业注射用头孢呋辛钠
4038,北京同仁堂紫雪
4039,湖北广仁肝复康丸
4040,华龙转移因子注射液
4041,华润紫竹药业醋酸甲萘氢醌片
4042,仁和堂葡醛内酯片
4043,新峰药业西咪替丁片
4044,沈阳东新更年安胶囊
4045,吉春阑尾消炎片
4046,春花牌复方天仙胶囊
4047,广西万通婴儿健脾散
4048,黑龙江科伦曲克芦丁氯化钠注
4049,白云山天心头孢羟氨苄甲氧苄
4050,津华晖星克拉霉素片
4051,亚宝药业益康胶囊
4052,江苏天士力葡醛内酯片
4053,吉林吉春参皇软膏
4054,明瑞制药阿昔洛韦片
4055,陕西海天骨筋丸胶囊
4056,奥邦氯雷他定胶囊
4057,黑龙江成功药业复方莪术油栓
4058,通化吉通痔速宁片
4059,陕西健民消癌平片
4060,山西同达胶体果胶铋胶囊
4061,方舟制药复方斑蝥胶囊
4062,湖南正清利巴韦林片
4063,昆药集团复方磷酸萘酚喹片
4064,太极集团止咳片
4065,联合药业生血宁片
4066,诺安盐酸特比萘芬乳膏
4067,华鲁盐酸布比卡因注射液
4068,振东安特羚羊感冒片
4069,珠海联邦氨苄西林胶囊
4070,江西金钥多潘立酮口腔崩解片
4071,湖北潜江注射用头孢呋辛钠
4072,天普生化注射用绒促性素
4073,广西千珍消炎利胆片
4074,奥深
4075,久智藤黄健骨胶囊
4076,吉林振澳脑苷肌肽注射液
4077,康福来复方甲苯咪唑片
4078,北京同仁堂芎菊上清丸
4079,东信药业黄体酮栓
4080,辽宁美大康丙酸倍氯米松乳膏
4081,四川志远嘉宝金刚藤口服液
4082,HDCV
4083,华润顺峰药业盐酸苯海拉明片
4084,济川药业朴实颗粒
4085,沈阳东新宫瘤清片
4086,亦殊盐酸依匹斯汀片
4087,云中制药右旋糖酐40葡萄糖
4088,北海阳光三磷酸腺苷二钠片
4089,郑环甲硝唑片
4090,西安碑林金嗓散结颗粒
4091,河南羚锐制药丹鹿通督片
4092,江苏鹏鹞地巴唑片
4093,威尔曼制药阿莫西林克拉维酸
4094,利复星
4095,卫华药业复方二氯醋酸二异丙
4096,凯因益生
4097,江苏鹏鹞吡拉西坦片
4098,白云山和黄中药养阴清肺膏
4099,仙琚糠酸莫米松凝胶
4100,济民痔炎消颗粒
4101,活宁
4102,天津中新补中益气丸
4103,龙泰制药鸦胆子油口服乳液
4104,英兰
4105,浙江南洋卡托普利片
4106,湖南德康消癌平片
4107,神田地仲强骨胶囊
4108,云南梁河民族清肺抑火片
4109,北京永定胃灵颗粒
4110,安达芬
4111,辽宁金丹安脑牛黄片
4112,北京中新二维葡醛内酯片
4113,百姓堂药业乳宁片
4114,长春海外制药肝复康丸
4115,普德药业氨酪酸注射液
4116,上海上药乙酰谷酰胺注射液
4117,永吉复方雪莲胶囊
4118,山东齐都甘油果糖氯化钠注射
4119,吡哒丙酸倍氯米松气雾剂
4120,万乐药业注射用异环磷酰胺
4121,四川科伦盐酸左氧氟沙星片
4122,华夏生生药业氯化钠注射液
4123,中佳药业酚磺乙胺注射液
4124,哈药三精英美氟轻松维B6乳
4125,云门药业头孢氨苄甲氧苄啶片
4126,尼扶平
4127,海南皇隆注射用呋塞米
4128,亚宝药业马来酸依那普利片
4129,哈尔滨三木灵仙跌打片
4130,世康特聚磺苯乙烯钠散
4131,葫芦娃注射用盐酸甲氯芬酯
4132,德元堂贞芪扶正颗粒
4133,信谊天平利巴韦林片
4134,蒙王巴特日七味丸
4135,苏州第壹盐酸硫必利片
4136,扬子江药业注射用盐酸尼莫司
4137,吉林敖东力源追风药酒
4138,华润紫竹枯草杆菌活菌胶囊
4139,山西普德注射用硫酸核糖霉素
4140,美宝湿润烧伤膏
4141,京坦松
4142,999华蟾素口服液
4143,山西太原盐酸左旋咪唑片
4144,广州白云山明兴苦参碱注射液
4145,勃然制药固肾安胎丸
4146,中新达仁堂明目地黄丸
4147,江苏普华克胜熊去氧胆酸片
4148,海南美好西林生物注射用盐酸
4149,海南海神同洲维生素E软胶囊
4150,仁康新霉素氟轻松乳膏
4151,松鹿制药养阴清肺口服液
4152,海口奇力阿昔洛韦片
4153,武汉久安注射用头孢呋辛钠
4154,皇象铁力蓝天盐酸吗啉胍片
4155,普德药业紫杉醇注射液
4156,海南制药厂维生素B2注射液
